,page scan,active->inactive,active->laundry,inactive->active,inactive->free,inactive->laundry,laundry->active,laundry->free
417,48044,0,47959,0,0,0,0,0
418,48106,0,48020,0,0,0,0,0
419,48107,0,48020,0,0,0,0,0
420,48061,0,47975,0,0,0,0,0
421,48060,0,47974,0,0,0,0,0
422,48060,0,47975,0,0,0,0,0
423,48059,0,47974,0,0,0,0,0
424,48060,0,47975,0,0,0,0,0
425,48059,0,47974,0,0,0,0,0
426,48060,0,47975,0,0,0,0,0
427,48109,0,48024,0,0,0,0,0
428,48110,0,48024,0,0,0,0,0
429,48151,0,47969,14,76,5,0,0
430,48036,0,47930,0,19,0,0,0
431,48020,0,47933,0,0,0,0,0
432,48018,0,47932,0,0,0,0,0
433,48018,0,47933,0,0,0,0,0
434,48017,0,47932,0,0,0,0,0
435,968570,0,8756,0,0,0,0,0
436,968570,0,0,0,0,0,0,0
437,56984,46,47856,0,0,0,0,0
438,48320,0,47948,0,46,0,0,0
439,47662,163,47414,0,0,0,0,0
440,47984,0,47736,0,163,0,0,0
441,47822,0,47737,0,0,0,0,0
442,47855,0,47769,0,0,0,0,0
443,47855,0,47769,0,0,0,0,0
444,47853,0,47768,0,0,0,0,0
445,47854,0,47769,0,0,0,0,0
446,47901,0,47816,0,0,0,0,0
447,47901,0,47816,0,0,0,0,0
448,47855,0,47770,0,0,0,0,0
449,47840,0,47755,0,0,0,0,0
450,47918,4,47746,0,0,0,0,0
451,47939,0,47753,0,4,0,0,0
452,47838,3,47745,0,0,0,0,0
453,47843,0,47750,0,3,0,0,0
454,47837,1,47748,0,0,0,0,0
455,47837,0,47749,0,1,0,0,0
456,47890,0,47804,0,0,0,0,0
457,968354,0,13049,0,0,0,0,0
458,968354,0,0,0,0,0,0,0
459,60898,0,47763,0,0,0,0,0
460,47849,0,47764,0,0,0,0,0
461,47848,0,47763,0,0,0,0,0
462,47849,0,47764,0,0,0,0,0
462,47849,0,47764,0,0,0,0,0
462,47849,0,47764,0,0,0,0,0
464,47895,0,47810,0,0,0,0,0
465,47895,0,47810,0,0,0,0,0
466,47832,0,47747,0,0,0,0,0
467,48157,0,47939,31,95,7,0,0
468,48025,0,47940,0,0,0,0,0
469,48026,0,47941,0,0,0,0,0
470,48026,0,47940,0,0,0,0,0
471,48027,0,47941,0,0,0,0,0
472,48026,0,47940,0,0,0,0,0
473,48058,0,47971,0,0,0,0,0
474,48055,1,47968,0,0,0,0,0
475,48044,0,47956,0,1,0,0,0
476,48044,0,47957,0,0,0,0,0
477,48043,0,47956,0,0,0,0,0
478,968541,0,10828,0,0,0,0,0
479,968541,0,1,0,0,0,0,0
480,58870,0,47957,0,0,0,0,0
481,48042,0,47957,0,0,0,0,0
482,48041,0,47956,0,0,0,0,0
483,48088,0,48003,0,0,0,0,0
484,48088,0,48003,0,0,0,0,0
485,48018,0,47933,0,0,0,0,0
486,48021,0,47936,0,0,0,0,0
487,48021,0,47935,0,0,0,0,0
488,48241,44,47780,14,88,7,0,0
489,48242,0,47870,0,44,0,0,0
490,48112,3,47862,0,0,0,0,0
491,48116,0,47867,0,3,0,0,0
492,47690,161,47444,0,0,0,0,0
493,48009,0,47763,0,161,0,0,0
494,47800,0,47715,0,0,0,0,0
495,47801,0,47716,0,0,0,0,0
495,47801,0,47716,0,0,0,0,0
495,47801,0,47716,0,0,0,0,0
497,47800,0,47715,0,0,0,0,0
498,47800,0,47715,0,0,0,0,0
499,968310,0,11633,0,0,0,0,0
500,968310,0,0,0,0,0,0,0
501,59481,0,47762,0,0,0,0,0
502,47803,0,47716,0,0,0,0,0
503,47785,0,47699,0,0,0,0,0
504,47787,0,47702,0,0,0,0,0
505,48106,0,47892,30,88,11,0,0
506,47979,0,47894,0,0,0,0,0
507,47980,0,47895,0,0,0,0,0
508,48058,0,47894,0,0,0,0,0
509,48060,0,47895,0,0,0,0,0
510,48038,1,47951,0,0,0,0,0
511,48040,0,47953,0,1,0,0,0
512,47991,1,47904,0,0,0,0,0
513,47994,0,47907,0,1,0,0,0
514,47993,0,47907,0,0,0,0,0
515,47991,0,47906,0,0,0,0,0
516,47992,0,47907,0,0,0,0,0
517,47991,0,47906,0,0,0,0,0
518,47992,0,47907,0,0,0,0,0
519,48117,0,48032,0,0,0,0,0
520,48181,0,48096,0,0,0,0,0
521,968494,0,10446,0,0,0,0,0
522,968494,0,0,0,0,0,0,0
523,58419,0,47888,0,0,0,0,0
524,47972,0,47887,0,0,0,0,0
525,47974,0,47888,0,0,0,0,0
526,48196,44,47735,10,89,10,0,0
527,48198,0,47825,0,44,0,0,0
528,48069,3,47817,0,0,0,0,0
529,48131,1,47881,0,3,0,0,0
530,47649,160,47403,0,1,0,0,0
531,47920,0,47675,0,160,0,0,0
532,47760,0,47675,0,0,0,0,0
533,47760,0,47675,0,0,0,0,0
534,47759,0,47674,0,0,0,0,0
535,47760,0,47675,0,0,0,0,0
536,47759,0,47674,0,0,0,0,0
537,47761,0,47675,0,0,0,0,0
538,47814,0,47728,0,0,0,0,0
539,47806,0,47720,0,0,0,0,0
540,47739,0,47654,0,0,0,0,0
541,47742,0,47657,0,0,0,0,0
542,47741,0,47656,0,0,0,0,0
543,968265,0,13687,0,0,0,0,0
544,968253,0,0,0,0,0,0,0
545,61412,0,47627,0,0,0,0,0
546,47727,0,47561,0,68,0,0,0
547,47733,4,47548,0,0,0,0,0
548,47892,13,47696,0,4,0,0,0
549,47814,6,47704,0,13,0,0,0
550,47648,0,47556,1,5,0,0,0
551,47642,0,47555,0,0,0,0,0
552,47644,0,47556,0,0,0,0,0
553,47641,0,47555,0,0,0,0,0
554,47641,0,47556,0,0,0,0,0
555,47639,0,47555,0,0,0,0,0
556,47640,0,47556,0,0,0,0,0
557,47687,0,47603,0,0,0,0,0
558,47687,0,47603,0,0,0,0,0
559,47620,0,47536,0,0,0,0,0
560,47623,0,47539,0,0,0,0,0
561,47622,0,47538,0,0,0,0,0
562,47624,0,47539,0,0,0,0,0
563,47895,0,47464,33,307,6,0,0
564,47550,0,47465,0,0,0,0,0
565,968084,0,16833,0,0,0,0,0
566,968084,0,1,0,0,0,0,0
567,64434,0,47517,0,0,0,0,0
568,47560,0,47476,0,0,0,0,0
569,47561,0,47477,0,0,0,0,0
570,47560,0,47476,0,0,0,0,0
571,47562,0,47477,0,0,0,0,0
572,47562,0,47476,0,0,0,0,0
573,47562,0,47477,0,0,0,0,0
574,47561,0,47476,0,0,0,0,0
575,47564,0,47477,0,0,0,0,0
576,0,0,0,0,0,0,0,0
577,2,0,0,0,0,0,0,0
578,1,0,0,0,0,0,0,0
579,1,0,0,0,0,0,0,0
580,1,1,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0
581,1,0,0,0,0,0,0,0
583,1,1,0,0,0,0,0,0
584,1,0,0,0,0,0,0,0
